datetime,author,body
1223006296594665474,2020-01-30 22:13:18,"RT @DeAnna4Congress: @realDonaldTrump @foxandfriends Schiff hasn’t done a thing for his district nor has Nancy Pelosi in SF!

Nancy has bee…"
1223006125458698241,2020-01-30 22:12:37,RT @SexCounseling: @realDonaldTrump @foxandfriends Schiff is a congenital liar that has done nothing positive for the American people.
1223006075840057344,2020-01-30 22:12:25,RT @bfraser747: @realDonaldTrump @foxandfriends If you're a Democrat you really have no choice but to #VoteTrump2020 . He's the only guy in…
1223005974727925760,2020-01-30 22:12:01,RT @bfraser747: @realDonaldTrump @foxandfriends Schiff and many more of these elected people should all be ashamed of themselves. What have…
1223005907732324352,2020-01-30 22:11:45,RT @MatthewJshow: @realDonaldTrump @foxandfriends When will Schiff be investigated?
1223005779931947011,2020-01-30 22:11:14,"RT @SteveScalise: While Dems obsess over impeachment, @realDonaldTrump is working for YOU!

– #USMCA signed
– Middle East peace plan announ…"
1223005656464207873,2020-01-30 22:10:45,RT @RepAndyBiggsAZ: Democrats didn't accept the results of the 2016 election; that's why they've been pushing to impeach and remove Preside…
1223005589598625793,2020-01-30 22:10:29,"RT @RepMikeJohnson: Our defense team has done its job. We've shown Adam Schiff &amp; Co. have no case, no evidence, and no justification for im…"
1223005559810641920,2020-01-30 22:10:22,"RT @RepMarkMeadows: 128 days. 17 Democrat witnesses. And they still have no case.

It’s over. This trial should end tomorrow with President…"
1223005478675976192,2020-01-30 22:10:03,"RT @RepMarkMeadows: How about this:

If the Senate discusses calling witnesses, and Adam Schiff continues demanding we block questions and…"
1223005239437144064,2020-01-30 22:09:06,"RT @EliseStefanik: Once again Adam Schiff makes up dialogue of the President of the United States on the floor of the Senate.

Just like Sc…"
